Name,Races
Yemaneberhan CRIPPA,"[['800 Metres', 'Year Performance Venue Date', '2012 1:56.92 Trento (ITA) 31 JUL 2012', '2013 1:51.60 Trento (ITA) 30 JUL 2013', '2014 1:55.22 Trento (ITA) 01 MAY 2014', '2015 1:53.46 Borgo Valsugana (ITA) 10 MAY 2015', '2016 1:50.16 Trento (ITA) 30 APR 2016', '2017 1:52.00 Mezzolombardo (ITA) 06 MAY 2017'], ['1000 Metres', 'Year Performance Venue Date', '2012 2:34.99 Ancona (ITA) (i) 19 FEB 2012', '2013 2:32.88 Ancona (ITA) (i) 24 FEB 2013'], ['1000 Metres Short Track', 'Year Performance Venue Date', '2012 2:34.99 Ancona (ITA) (i) 19 FEB 2012', '2013 2:32.88 Ancona (ITA) (i) 24 FEB 2013'], ['1500 Metres', 'Year Performance Venue Date', '2010 3:59.57 Trento (ITA) 04 JUN 2010', '2012 3:59.64 Trento (ITA) 18 SEP 2012', '2013 3:45.02 Donetsk (UKR) 14 JUL 2013', '2014 3:43.44 Hayward Field, Eugene, OR (USA) 22 JUL 2014', '2015 3:43.70 Conegliano (ITA) 24 JUN 2015', '2016 3:38.37 Padova (ITA) 17 JUL 2016', '2017 3:44.16 Castiglione della Pescaia (ITA) 14 MAY 2017', '2018 3:38.22 Stadio Olimpico, Roma (ITA) 31 MAY 2018', '2019 3:37.81 Complexe Sportif Prince Moulay Abdellah, Rabat (MAR) 16 JUN 2019', '2020 3:35.26 Stadio Quercia, Rovereto (ITA) 05 AUG 2020', '2021 3:44.71 Arena Civica Gianni Brera, Milano (ITA) 04 SEP 2021', '2022 3:39.84 Arena Civica Gianni Brera, Milano (ITA) 11 JUN 2022'], ['1500 Metres Short Track', 'Year Performance Venue Date', '2015 3:51.43 Ancona (ITA) (i) 07 FEB 2015'], ['Mile', 'Year Performance Venue Date', '2020 3:52.08 Centro Enrico Mattei, San Donato Milanese (ITA) 05 SEP 2020', '2021 4:02.22 Arena Civica Gianni Brera, Milano (ITA) 04 SEP 2021', '2022 3:54.75 Arena Civica Gianni Brera, Milano (ITA) 11 JUN 2022'], ['2000 Metres', 'Year Performance Venue Date', '2012 5:30.80 Rovereto (ITA) 14 APR 2012'], ['3000 Metres', 'Year Performance Venue Date', '2012 8:50.42 Trento (ITA) 24 JUL 2012', '2013 8:12.00 Trento (ITA) 06 AUG 2013', '2014 8:09.89 Conegliano (ITA) 20 JUN 2014', '2015 8:17.72 Rio de Janeiro (BRA) 08 AUG 2015', '2016 7:57.25 Ancona (ITA) (i) 06 MAR 2016', '2017 7:55.31 Stade Charléty, Paris (FRA) 01 JUL 2017', '2018 7:43.30 Mestský Stadion, Ostrava (CZE) 13 JUN 2018', '2019 7:58.11 Dinamo National Olympic Stadium, Minsk (BLR) 10 SEP 2019', '2020 7:38.27 Stadio Olimpico, Roma (ITA) 17 SEP 2020', '2021 7:37.90 International Stadium, Gateshead (GBR) 13 JUL 2021', '2023 7:47.88 Stadio Comunale, Pergine Valsugana (ITA) 17 JUN 2023'], ['3000 Metres Short Track', 'Year Performance Venue Date', '2016 7:57.25 Ancona (ITA) (i) 06 MAR 2016', '2017 7:59.76 Kombank Arena, Beograd (SRB) (i) 03 MAR 2017'], ['5000 Metres', 'Year Performance Venue Date', '2014 14:22.07 Landquart (SUI) 20 SEP 2014', '2015 13:58.31 Gorizia (ITA) 17 JUN 2015', '2016 13:36.65 Bellinzona (SUI) 06 JUN 2016', '2017 13:23.99 Barclaycard Arena, Birmingham (GBR) (i) 18 FEB 2017', '2018 13:18.83 Palo Alto, CA (USA) 03 MAY 2018', '2019 13:07.84 Olympic Stadium, London (GBR) 20 JUL 2019', '2020 13:02.26 Mestský Stadion, Ostrava (CZE) 08 SEP 2020', '2021 13:17.23 Stadion Śląski, Chorzów (POL) 29 MAY 2021', '2022 13:04.95 Stadio Olimpico, Roma (ITA) 09 JUN 2022', '2023 13:34.29 Stadion Śląski, Chorzów (POL) 25 JUN 2023'], ['5000 Metres Short Track', 'Year Performance Venue Date', '2017 13:23.99 Barclaycard Arena, Birmingham (GBR) (i) 18 FEB 2017'], ['10,000 Metres', 'Year Performance Venue Date', '2018 27:44.21 London (GBR) 19 MAY 2018', '2019 27:10.76 Khalifa International Stadium, Doha (QAT) 06 OCT 2019', '2021 27:54.05 National Stadium, Tokyo (JPN) 30 JUL 2021', '2022 27:16.18 Parliament Hill Fields Athletics Track, London (GBR) 14 MAY 2022', '2023 28:08.83 Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA) 03 JUN 2023'], ['5 Kilometres Road', 'Year Performance Venue Date', '2020 13:20 Bolzano (ITA) 31 DEC 2020', '2022 13:14 Herzogenaurach (GER) 30 APR 2022'], ['10 Kilometres Road', 'Year Performance Venue Date', '2014 29:17 Cuneo (ITA) 09 NOV 2014', '2015 29:05 Cuneo (ITA) 08 NOV 2015', '2016 29:41 Torino (ITA) 10 APR 2016', '2017 29:20 Trento (ITA) 30 SEP 2017', '2018 28:34 Trento (ITA) 06 OCT 2018', '2019 28:54 Bolzano (ITA) 31 DEC 2019', '2022 28:17 Bolzano (ITA) 31 DEC 2022', '2023 28:03 Bolzano (ITA) 31 DEC 2023', '2024 27:08 Adi-Dassler-Straße 1, Herzogenaurach (GER) 27 APR 2024'], ['Half Marathon', 'Year Performance Venue Date', '2022 59:26 Napoli (ITA) 27 FEB 2022'], ['Marathon', 'Year Performance Venue Date', '2023 2:08:57 Milano (ITA) 02 APR 2023', '2024 2:06:06 Sevilla (ESP) 18 FEB 2024']]"
Ezekiel MUTAI,"[['2000 Metres Steeplechase', 'Year Performance Venue Date', '2018 5:59.06 Algiers (ALG) 25 JUL 2018'], ['3000 Metres Steeplechase', 'Year Performance Venue Date', '2018 8:57.93 Brugnera (ITA) 01 SEP 2018', '2019 8:52.35 Mandela National Stadium, Kampala (UGA) 26 JUL 2019', '2021 8:37.02 Mandela National Stadium, Kampala (UGA) 08 MAY 2021', '2022 8:48.3h Mandela National Stadium, Kampala (UGA) 25 JUN 2022'], ['10 Kilometres Road', 'Year Performance Venue Date', '2018 30:55 Pordenone (ITA) 09 SEP 2018', '2021 28:32 Villejuif (FRA) 10 OCT 2021', '2022 28:06 Lille (FRA) 01 OCT 2022', '2023 28:11 Langueux (FRA) 17 JUN 2023'], ['Half Marathon', 'Year Performance Venue Date', '2024 1:00:43 Lille (FRA) 17 MAR 2024']]"
Benard BIWOTT,"[['10 Kilometres Road', 'Year Performance Venue Date', '2022 28:23 Port Gentil (GAB) 25 JUN 2022'], ['Half Marathon', 'Year Performance Venue Date', '2023 59:44 Santa Pola (ESP) 22 JAN 2023', '2024 59:47 Napoli (ITA) 25 FEB 2024'], ['25 Kilometres Road', 'Year Performance Venue Date', '2023 1:13:57 Kolkata (IND) 17 DEC 2023']]"
Julián MOLINA,"[['1500 Metres', 'Year Performance Venue Date', '2019 3:51.48 Rosario (ARG) 26 OCT 2019', '2022 3:47.79 Estádio José Vieira de Carvalho, Maia (POR) 04 JUN 2022'], ['3000 Metres', 'Year Performance Venue Date', '2017 8:27.93 Rosario (ARG) 18 MAR 2017', '2018 8:24.22 Concepción del Uruguay (ARG) 24 MAR 2018', '2019 8:49.31 Rosario (ARG) 09 MAR 2019', '2020 8:06.43 Estadio Municipal Jorge Newbery, Rosario (ARG) 22 FEB 2020', '2021 8:16.76 Rosario (ARG) 13 FEB 2021', '2023 8:08.00 Mar del Plata (ARG) 01 OCT 2023'], ['5000 Metres', 'Year Performance Venue Date', '2017 14:49.63 Rosario (ARG) 22 APR 2017', '2018 14:25.97 Buenos Aires (ARG) 16 SEP 2018', '2019 14:19.68 Concepción del Uruguay (ARG) 26 APR 2019', '2020 13:51.33 Estadio Municipal Jorge Newbery, Rosario (ARG) 14 MAR 2020', '2021 13:42.21 Concepción del Uruguay (ARG) 27 MAR 2021', '2022 13:47.00 Concepción del Uruguay (ARG) 01 APR 2022', '2023 13:55.75 COTP Stadium, São Paulo (BRA) 30 JUL 2023', '2024 14:37.03 Pista de Atletismo Justo Román, Mar del Plata (ARG) 14 APR 2024'], ['10,000 Metres', 'Year Performance Venue Date', '2018 29:44.87 Buenos Aires (ARG) 15 SEP 2018', '2019 29:33.00 Mar del Plata (ARG) 02 MAR 2019', '2020 28:59.12 Mar del Plata (ARG) 29 FEB 2020', '2021 28:33.90 Concepción del Uruguay (ARG) 09 APR 2021', '2022 28:40.76 Mar del Plata (ARG) 05 MAR 2022'], ['2000 Metres Steeplechase', 'Year Performance Venue Date', '2022 5:40.04 Concepción del Uruguay (ARG) 02 APR 2022'], ['3000 Metres Steeplechase', 'Year Performance Venue Date', '2019 9:06.01 Concepción del Uruguay (ARG) 27 APR 2019', '2020 9:05.27 Estadio Municipal Jorge Newbery, Rosario (ARG) 18 DEC 2020', '2021 8:49.24 Concepción del Uruguay (ARG) 28 MAR 2021', '2022 8:31.97 Estadio Iberoamericano, Huelva (ESP) 25 MAY 2022', '2023 8:36.47 COTP Stadium, São Paulo (BRA) 29 JUL 2023', '2024 8:53.53 Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA) 10 MAY 2024'], ['10 Kilometres Road', 'Year Performance Venue Date', '2019 29:31 Concordia (ARG) 05 JAN 2019', '2020 30:00 Concordia (ARG) 11 JAN 2020'], ['15 Kilometres Road', 'Year Performance Venue Date', '2018 46:55 Buenos Aires (ARG) 08 APR 2018', '2019 46:17 Rosario (ARG) 14 APR 2019'], ['Half Marathon', 'Year Performance Venue Date', '2018 1:04:19 Buenos Aires (ARG) 26 AUG 2018']]"
Thomas VANOPPEN,"[['800 Metres', 'Year Performance Venue Date', '2016 1:58.72 Mol (BEL) 27 AUG 2016', '2017 1:55.69 Merksem (BEL) 29 JUL 2017', '2018 1:56.66 Merksem (BEL) 01 JUL 2018', '2019 1:56.66 Merksem (BEL) 27 JUL 2019'], ['1500 Metres', 'Year Performance Venue Date', '2016 4:01.45 Kortrijk (BEL) 09 JUL 2016', '2017 3:56.91 Heusden-Zolder (BEL) 22 JUL 2017', '2018 3:50.83 Heusden-Zolder (BEL) 21 JUL 2018', '2019 3:46.74 Heusden-Zolder (BEL) 20 JUL 2019', '2020 3:41.28 Stade du Parc de la Dodaine, Nivelles (BEL) 07 AUG 2020', '2021 3:37.01 Stadion De Veen, Heusden-Zolder (BEL) 03 JUL 2021', '2022 3:37.65 Hayward Field, Eugene, OR (USA) 08 JUN 2022', '2023 3:38.60 Stedelijke Atletiekpiste, Ninove (BEL) 22 JUL 2023', '2024 3:36.78 UVA Lanningan Field, Charlottesville, VA (USA) 28 APR 2024'], ['1500 Metres Short Track', 'Year Performance Venue Date', '2023 3:39.87 Boston Univ. Track & Tennis Center, Boston, MA (USA) (i) 10 FEB 2023', '2024 3:37.42 Boston Univ. Track & Tennis Center, Boston, MA (USA) (i) 09 FEB 2024'], ['Mile', 'Year Performance Venue Date', '2022 4:01.25 JDL Fast Track, Winston Salem, NC (USA) (i) 05 FEB 2022', '2023 3:54.85 Boston Univ. Track & Tennis Center, Boston, MA (USA) (i) 11 FEB 2023', '2024 3:52.66 Boston Univ. Track & Tennis Center, Boston, MA (USA) (i) 10 FEB 2024'], ['Mile Short Track', 'Year Performance Venue Date', '2022 4:01.25 JDL Fast Track, Winston Salem, NC (USA) (i) 05 FEB 2022', '2023 3:54.85 Boston Univ. Track & Tennis Center, Boston, MA (USA) (i) 11 FEB 2023', '2024 3:52.66 Boston Univ. Track & Tennis Center, Boston, MA (USA) (i) 10 FEB 2024'], ['3000 Metres', 'Year Performance Venue Date', '2018 8:29.70 Kessel-Lo (BEL) 04 AUG 2018', '2019 8:11.44 Herentals (BEL) 01 MAY 2019', '2020 7:58.52 Domein Drie Fonteinen Piste, Vilvoorde (BEL) 30 AUG 2020', '2021 7:54.77 AtletiekArena Gaston Roelants Kessel-Lo / Hal 5, Leuven (BEL) 07 AUG 2021', '2022 7:55.79 Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i) 29 JAN 2022', '2023 7:48.68 Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i) 28 JAN 2023'], ['3000 Metres Short Track', 'Year Performance Venue Date', ""2021 8:05.18 L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i) 06 FEB 2021"", '2022 7:55.79 Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i) 29 JAN 2022', '2023 7:48.68 Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i) 28 JAN 2023'], ['5000 Metres', 'Year Performance Venue Date', '2018 15:11.64 Mouscron (BEL) 26 AUG 2018', '2019 14:13.25 Nijmegen (NED) 15 JUN 2019', '2020 13:53.83 Stadion De Veen, Heusden-Zolder (BEL) 06 SEP 2020', '2022 13:53.16 Paul Derr TF Facility, Raleigh, NC (USA) 24 MAR 2022'], ['Distance Medley Short Track', 'Year Performance Venue Date', '2022 9:38.52 Rector Fieldhouse, Blacksburg, VA (USA) (i) 24 FEB 2022', '2023 9:40.17 Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i) 27 JAN 2023']]"
Alessandro PASQUINUCCI,"[['800 Metres', 'Year Performance Venue Date', '2019 2:01.05 Pista Comunale Andrea Torelli, Scandiano (ITA) 10 SEP 2019', '2020 1:56.45 Campo Comunale, Modena (ITA) 09 JUL 2020', '2021 1:56.77 Campo Comunale, Modena (ITA) 02 JUN 2021', '2022 1:56.57 Campo Comunale, Modena (ITA) 07 SEP 2022', '2023 1:52.76 Stadio Romeo Galli, Imola (ITA) 05 JUL 2023'], ['1500 Metres', 'Year Performance Venue Date', '2019 4:07.12 Agropoli (ITA) 23 JUN 2019', '2020 3:59.75 Campo Dornado Pietri, Correggio (ITA) 13 SEP 2020', '2021 3:53.36 Campo Lauro Grossi, Parma (ITA) 19 JUN 2021', '2022 3:49.18 Campo Coni Covi Postal, Trento (ITA) 12 JUL 2022', '2023 3:45.64 Campo Lauro Grossi, Parma (ITA) 01 JUL 2023', '2024 3:41.02 Campo Comunale, Modena (ITA) 01 MAY 2024'], ['2000 Metres', 'Year Performance Venue Date', '2019 5:50.25 Pista Comunale, Rubiera (ITA) 15 SEP 2019'], ['3000 Metres', 'Year Performance Venue Date', '2019 9:01.24 Agropoli (ITA) 22 JUN 2019', '2020 8:44.54 Campo Comunale, Modena (ITA) 18 OCT 2020', '2021 8:31.04 Centro Sportivo Carbonchi, Sasso Marconi (ITA) 30 JUN 2021', '2022 8:18.21 Stadio Claudio Sassi, Fiorano Modenese (ITA) 16 JUN 2022', '2023 8:55.23 Palaindoor Ancona, Ancona (ITA) (i) 05 FEB 2023', '2024 8:03.96 Pista Lino Parzani, Rodengo Saiano (ITA) 08 MAY 2024'], ['3000 Metres Short Track', 'Year Performance Venue Date', '2023 8:55.23 Palaindoor Ancona, Ancona (ITA) (i) 05 FEB 2023'], ['5000 Metres', 'Year Performance Venue Date', '2021 14:55.48 Stadio Claudio Sassi, Fiorano Modenese (ITA) 24 JUN 2021', '2022 14:33.64 Campo Coni Covi Postal, Trento (ITA) 19 JUL 2022', '2023 14:38.71 Campo Comunale, Modena (ITA) 01 OCT 2023'], ['10,000 Metres', 'Year Performance Venue Date', '2022 31:36.70 Campo Dornado Pietri, Correggio (ITA) 10 APR 2022', '2024 30:31.18 Pista Comunale, Rubiera (ITA) 07 APR 2024'], ['3000 Metres Steeplechase', 'Year Performance Venue Date', '2023 9:54.03 Campo Comunale, Modena (ITA) 13 MAY 2023'], ['10 Kilometres Road', 'Year Performance Venue Date', '2024 30:21 Reggio Emilia (ITA) 17 MAR 2024']]"
Ignacio VELASQUEZ,"[['800 Metres', 'Year Performance Venue Date', '2022 1:58.79 Club Atlético Manquehue, Santiago de Chile (CHI) 02 APR 2022'], ['1500 Metres', 'Year Performance Venue Date', '2017 3:56.77 Osorno (CHI) 01 APR 2017', '2018 3:57.66 Angol (CHI) 17 MAR 2018', '2019 3:56.71 Santiago de Chile (CHI) 05 OCT 2019', '2023 3:45.75 Estadio Ciudad de Málaga, Málaga (ESP) 22 JUN 2023', '2024 3:51.75 E.Nacional, Santiago de Chile (CHI) 28 MAR 2024'], ['3000 Metres', 'Year Performance Venue Date', '2016 8:36.78 Temuco (CHI) 05 NOV 2016', '2018 8:40.09 Santiago de Chile (CHI) 22 APR 2018', '2021 8:44.71 San Carlos de Apoquindo, Santiago de Chile (CHI) 24 OCT 2021', '2022 8:07.71 Concepción del Uruguay (ARG) 03 APR 2022', '2023 7:55.26 Woodside Stadium, Watford (GBR) 01 JUL 2023', '2024 8:05.57 Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA) 10 MAY 2024'], ['5000 Metres', 'Year Performance Venue Date', '2017 14:39.66 Concepción (CHI) 07 APR 2017', '2018 14:50.30 Temuco (CHI) 19 MAY 2018', '2019 15:03.77 Concepción (CHI) 04 APR 2019', '2021 14:34.02 Estadio Municipal Alcaldesa Ester Roa Rebolledo, Concepción (CHI) 22 OCT 2021', '2022 13:51.67 Concepción del Uruguay (ARG) 01 APR 2022', '2023 13:56.44 Stadion De Veen, Heusden-Zolder (BEL) 15 JUL 2023', '2024 14:08.90 E.Nacional, Santiago de Chile (CHI) 31 MAR 2024'], ['10,000 Metres', 'Year Performance Venue Date', '2020 30:14.57 Pista Atlética Estadio Municipal, San Fernando (CHI) 14 MAR 2020', '2021 30:05.02 Temuco (CHI) 02 OCT 2021', '2022 29:19.64 Pista Atlética Lázaro Escobar, Temuco (CHI) 05 MAR 2022', '2023 29:00.91 COTP Stadium, São Paulo (BRA) 28 JUL 2023']]"
Kang NYOAK,"[['800 Metres', 'Year Performance Venue Date', '2014 1:59.55 Adelaide (AUS) 07 DEC 2014', '2015 1:56.45 Melbourne (AUS) 06 DEC 2015', '2016 1:53.26 Melbourne (AUS) 10 NOV 2016', '2017 1:52.97 Sydney (AUS) 29 MAR 2017', '2018 1:54.32 Melbourne (AUS) 08 MAR 2018', '2019 1:54.17 Sydney (AUS) 03 APR 2019', '2020 1:51.75 Hagenauer Reserve, Box Hill, Melbourne (AUS) 30 JAN 2020', '2021 1:49.77 GCU Track & Field, Phoenix, AZ (USA) 24 APR 2021', '2023 1:52.46 Nottingham Field, Greeley, CO (USA) 13 MAY 2023', '2024 1:51.86 The Podium, Spokane, WA (USA) (i) 23 FEB 2024'], ['800 Metres Short Track', 'Year Performance Venue Date', '2024 1:51.86 The Podium, Spokane, WA (USA) (i) 23 FEB 2024'], ['1500 Metres', 'Year Performance Venue Date', '2014 4:04.87 Adelaide (AUS) 06 DEC 2014', '2015 4:07.27 Melbourne (AUS) 31 OCT 2015', '2016 3:57.54 Canberra (AUS) 03 DEC 2016', '2017 3:54.02 Melbourne (AUS) 19 JAN 2017', '2018 3:57.87 Melbourne (AUS) 18 JAN 2018', '2019 3:52.24 Melbourne (AUS) 21 MAR 2019', '2020 3:49.70 Lakeside Stadium, Melbourne (AUS) 01 MAR 2020', '2021 3:45.08 Veterans Memorial Stadium, Clovis, CA (USA) 30 APR 2021', '2023 3:43.67 Cougar Athletic Stadium, Azusa, CA (USA) 15 APR 2023', '2024 3:44.82 Cougar Athletic Stadium, Azusa, CA (USA) 13 APR 2024'], ['Mile', 'Year Performance Venue Date', '2019 4:18.4h Melbourne (AUS) 19 FEB 2019', '2023 4:02.43 Dempsey Indoor, Seattle, WA (USA) (i) 11 FEB 2023', '2024 3:57.31 Boston Univ. Track & Tennis Center, Boston, MA (USA) (i) 26 JAN 2024'], ['Mile Short Track', 'Year Performance Venue Date', '2023 4:04.87 Idaho-Kibbe ASUI Activity Center, Moscow, ID (USA) (i) 25 FEB 2023', '2024 3:57.31 Boston Univ. Track & Tennis Center, Boston, MA (USA) (i) 26 JAN 2024'], ['3000 Metres', 'Year Performance Venue Date', '2017 8:58.43 Melbourne (AUS) 05 NOV 2017', '2019 8:26.81 Hagenauer Reserve, Box Hill, Melbourne (AUS) 14 DEC 2019', '2020 8:35.64 Hagenauer Reserve, Box Hill, Melbourne (AUS) 22 DEC 2020', '2023 8:00.17 Dempsey Indoor, Seattle, WA (USA) (i) 10 FEB 2023', '2024 8:01.00 Boston Univ. Track & Tennis Center, Boston, MA (USA) (i) 26 JAN 2024'], ['3000 Metres Short Track', 'Year Performance Venue Date', '2023 8:13.11 Idaho-Kibbe ASUI Activity Center, Moscow, ID (USA) (i) 25 FEB 2023', '2024 8:01.00 Boston Univ. Track & Tennis Center, Boston, MA (USA) (i) 26 JAN 2024'], ['5000 Metres', 'Year Performance Venue Date', '2022 13:47.56 Griswold Stadium, Portland, OR (USA) 11 JUN 2022', '2023 13:42.19 Cougar Athletic Stadium, Azusa, CA (USA) 14 APR 2023', '2024 13:49.08 Cobb Track and Angell Field, Palo Alto, CA (USA) 29 MAR 2024'], ['5000 Metres Short Track', 'Year Performance Venue Date', '2023 13:43.76 Boston Univ. Track & Tennis Center, Boston, MA (USA) (i) 02 DEC 2023'], ['Distance Medley Short Track', 'Year Performance Venue Date', '2023 9:53.81 Idaho-Kibbe ASUI Activity Center, Moscow, ID (USA) (i) 24 FEB 2023', '2024 9:38.25 The Track at New Balance, Boston, MA (USA) (i) 08 MAR 2024']]"
Vincent Kibet YEGON,"[['800 Metres', 'Year Performance Venue Date', '2022 2:00.48 Hutsell-Rosen Track, Auburn, AL (USA) 19 MAR 2022'], ['1500 Metres', 'Year Performance Venue Date', '2022 3:57.04 Hutsell-Rosen Track, Auburn, AL (USA) 19 MAR 2022', '2023 3:53.32 Cougar Athletic Stadium, Azusa, CA (USA) 15 APR 2023'], ['Mile', 'Year Performance Venue Date', '2022 4:12.72 CrossPlex Athletic Facility, Birmingham, AL (USA) (i) 12 FEB 2022'], ['Mile Short Track', 'Year Performance Venue Date', '2022 4:12.72 CrossPlex Athletic Facility, Birmingham, AL (USA) (i) 12 FEB 2022'], ['3000 Metres', 'Year Performance Venue Date', '2022 8:19.58 Vanderbilt Multipurpose Facility, Nashville, TN (USA) (i) 22 JAN 2022', '2023 8:23.01 CrossPlex Athletic Facility, Birmingham, AL (USA) (i) 19 FEB 2023', '2024 8:26.43 Liberty Indoor Complex, Lynchburg, VA (USA) (i) 09 FEB 2024'], ['3000 Metres Short Track', 'Year Performance Venue Date', '2022 8:20.76 CrossPlex Athletic Facility, Birmingham, AL (USA) (i) 11 FEB 2022', '2023 8:23.01 CrossPlex Athletic Facility, Birmingham, AL (USA) (i) 19 FEB 2023', '2024 8:26.43 Liberty Indoor Complex, Lynchburg, VA (USA) (i) 09 FEB 2024'], ['5000 Metres', 'Year Performance Venue Date', '2018 13:34.20 Nairobi (KEN) 11 JUN 2018', '2019 13:28.17 Shibetsu (JPN) 13 JUL 2019', '2020 13:20.39 Athletic Track, Abashiri (JPN) 15 JUL 2020', '2021 13:15.15 NITTAIDAI Athletic Stadium, Yokohama (JPN) 09 MAY 2021', '2022 13:21.02 Egao Kenko Stadium, Kumamoto (JPN) 09 APR 2022', '2023 13:13.22 Nishishina Athletic Stadium, Nobeoka (JPN) 04 MAY 2023', '2024 13:26.05 Nishishina Athletic Stadium, Nobeoka (JPN) 04 MAY 2024'], ['5000 Metres Short Track', 'Year Performance Venue Date', '2022 14:31.75 CrossPlex Athletic Facility, Birmingham, AL (USA) (i) 19 FEB 2022', '2023 14:23.75 CrossPlex Athletic Facility, Birmingham, AL (USA) (i) 18 FEB 2023', '2024 14:40.51 Norton Sports Center, Louisville, KY (USA) (i) 27 JAN 2024'], ['10,000 Metres', 'Year Performance Venue Date', '2019 27:47.76 Hosei University Stadium, Machida (JPN) 23 NOV 2019', '2021 27:24.42 NITTAIDAI Athletic Stadium, Yokohama (JPN) 04 DEC 2021', '2023 27:34.32 Kamiyugi Park Athletic Stadium, Hachioji (JPN) 25 NOV 2023', '2024 28:12.32 Egao Kenko Stadium, Kumamoto (JPN) 13 APR 2024'], ['3000 Metres Steeplechase', 'Year Performance Venue Date', '2022 9:04.70 Franklin Field, Philadelphia, PA (USA) 28 APR 2022', '2023 9:14.84 Sam Bailey Track Stadium, Tuscaloosa, AL (USA) 22 APR 2023'], ['10 Kilometres Road', 'Year Performance Venue Date', '2018 28:11 Agadir (MAR) 11 NOV 2018', '2023 28:26 Tokyo (JPN) 26 MAR 2023'], ['Half Marathon', 'Year Performance Venue Date', '2022 1:01:18 Paris (FRA) 06 MAR 2022']]"
Godfrey MUSANGA,"[['3000 Metres', 'Year Performance Venue Date', '2021 8:06.79 Parc des Sports C. Ehrmann, Nice (FRA) 03 OCT 2021'], ['3000 Metres Short Track', 'Year Performance Venue Date', '2021 8:22.00 Stadium Miramas Métropole, Miramas (FRA) (i) 18 DEC 2021'], ['5000 Metres', 'Year Performance Venue Date', '2018 14:29.6h Kigari (KEN) 11 APR 2018', '2021 13:37.41 Nyayo National Stadium, Nairobi (KEN) 29 MAY 2021', '2022 13:35.56 Aoba Park Athletic Field, Chitose (JPN) 16 JUL 2022', '2023 13:40.43 NITTAIDAI Athletic Stadium, Yokohama (JPN) 12 NOV 2023'], ['10,000 Metres', 'Year Performance Venue Date', '2019 29:31.77 Nairobi (KEN) 22 JUN 2019', '2020 29:08.96 Nyayo National Stadium, Nairobi (KEN) 03 OCT 2020', '2022 28:28.36 NITTAIDAI Athletic Stadium, Yokohama (JPN) 03 DEC 2022', '2023 28:32.20 Gion Stadium, Sagamihara (JPN) 17 JUN 2023'], ['10 Kilometres Road', 'Year Performance Venue Date', '2021 28:56 Cannes (FRA) 24 OCT 2021'], ['Half Marathon', 'Year Performance Venue Date', '2022 1:04:04 Tachikawa (JPN) 15 OCT 2022']]"
Bernard Kiprop KOECH,"[['1500 Metres', 'Year Performance Venue Date', '2010 3:44.33 Cottbus (GER) 30 MAY 2010'], ['3000 Metres', 'Year Performance Venue Date', '2010 7:50.50 Rehlingen (GER) 24 MAY 2010'], ['5000 Metres', 'Year Performance Venue Date', '2010 13:41.34 Montreuil-sous-Bois (FRA) 08 JUN 2010'], ['10 Kilometres Road', 'Year Performance Venue Date', '2012 28:34 Bengaluru (IND) 27 MAY 2012', '2018 29:20 Hamburg (GER) 09 SEP 2018'], ['15 Kilometres Road', 'Year Performance Venue Date', '2016 44:20 Heerenberg (NED) 04 DEC 2016', '2018 45:09 Kerzers (SUI) 17 MAR 2018'], ['10 Miles Road', 'Year Performance Venue Date', '2014 45:12 Tilburg (NED) 07 SEP 2014', '2015 45:21 Tilburg (NED) 06 SEP 2015', '2017 48:14 Tilburg (NED) 03 SEP 2017'], ['Half Marathon', 'Year Performance Venue Date', '2012 59:10 Lille (FRA) 01 SEP 2012', '2013 59:54 Lisboa (POR) 24 MAR 2013', '2014 59:46 Ras Al Khaimah (UAE) 14 FEB 2014', '2015 1:00:09 Marugame (JPN) 01 FEB 2015', '2018 1:04:42 Krems (AUT) 23 SEP 2018', '2023 59:13 København (DEN) 17 SEP 2023', '2024 1:00:45 Paris (FRA) 03 MAR 2024'], ['Marathon', 'Year Performance Venue Date', '2013 2:04:53 Dubai (UAE) 25 JAN 2013', '2014 2:06:08 Rotterdam (NED) 13 APR 2014', '2015 2:08:02 Rotterdam (NED) 12 APR 2015', '2016 2:11:31 Paris (FRA) 03 APR 2016', '2017 2:08:32 Valencia (ESP) 19 NOV 2017', '2019 2:08:50 Amsterdam (NED) 20 OCT 2019', '2021 2:04:09 Amsterdam (NED) 17 OCT 2021', '2022 2:07:15 Chicago, IL (USA) 09 OCT 2022', '2023 2:04:09 Hamburg (GER) 23 APR 2023', '2024 2:04:24 Hamburg (GER) 28 APR 2024']]"
