Name,Year,10 Kilometres Road,"10,000 Metres",1500 Metres,5000 Metres,Half Marathon,Marathon
Tsegaye GETACHEW,2017,0 days 00:28:40,,,,,
Tsegaye GETACHEW,2018,0 days 00:29:07,,,,,0 days 02:09:24
Tsegaye GETACHEW,2019,,,,,,0 days 02:06:50
Tsegaye GETACHEW,2020,,,,,,0 days 02:13:54
Tsegaye GETACHEW,2021,,,,,,0 days 02:05:11
Tsegaye GETACHEW,2022,,,,,0 days 01:01:51,0 days 02:04:49
Tsegaye GETACHEW,2023,,,,0 days 00:14:29.900000,0 days 01:03:45,0 days 02:05:25
Tsegaye GETACHEW,2024,0 days 00:29:53,,,0 days 00:14:31,,0 days 02:06:25
Tshepo TSHITE,2018,,,0 days 00:03:50.250000,,,
Tshepo TSHITE,2019,,,0 days 00:03:41.620000,,,
Tshepo TSHITE,2020,,,0 days 00:03:40.760000,,,
Tshepo TSHITE,2021,,,0 days 00:03:43.380000,,,
Tshepo TSHITE,2022,,,0 days 00:03:36.090000,,,
Tshepo TSHITE,2023,,,0 days 00:03:32.680000,0 days 00:14:29.490000,,
Tshepo TSHITE,2024,,,0 days 00:03:33.760000,0 days 00:13:35.540000,,
Tsubasa ICHIYAMA,2015,,,,,0 days 01:05:34,
Tsubasa ICHIYAMA,2017,,0 days 00:29:27.970000,,,0 days 01:03:39,
Tsubasa ICHIYAMA,2018,,0 days 00:29:04.740000,,,0 days 01:04:36,
Tsubasa ICHIYAMA,2019,,0 days 00:28:49.880000,,0 days 00:14:03.560000,0 days 01:02:50,
Tsubasa ICHIYAMA,2020,,0 days 00:28:30.900000,,,0 days 01:01:14,0 days 02:12:04
Tsubasa ICHIYAMA,2021,,0 days 00:28:38.640000,,0 days 00:14:17.060000,,0 days 02:07:41
Tsubasa ICHIYAMA,2022,,0 days 00:28:41.670000,,0 days 00:14:12.970000,,0 days 02:09:43
Tsubasa ICHIYAMA,2023,,,,,,0 days 02:07:44
Tsubasa ICHIYAMA,2024,,,,,0 days 01:01:11,0 days 02:08:11
Tsukasa KOYAMA,2012,,0 days 00:28:46.200000,,,0 days 01:03:28,
Tsukasa KOYAMA,2013,,0 days 00:28:45.240000,,,0 days 01:03:40,
Tsukasa KOYAMA,2014,,0 days 00:28:57.230000,,,,
Tsukasa KOYAMA,2015,,0 days 00:29:10.330000,,0 days 00:14:09.810000,,0 days 02:18:13
Tsukasa KOYAMA,2016,,0 days 00:29:21.820000,,,,
Tsukasa KOYAMA,2017,,0 days 00:29:19.030000,,,,0 days 02:13:58
Tsukasa KOYAMA,2018,,,,,0 days 01:04:43,0 days 02:11:20
Tsukasa KOYAMA,2019,,,,,0 days 01:02:09,
Tsukasa KOYAMA,2020,,,,0 days 00:14:27.300000,,0 days 02:08:53
Tsukasa KOYAMA,2021,,0 days 00:28:53.510000,,,,
Tsukasa KOYAMA,2022,,0 days 00:28:44,,0 days 00:14:14.420000,,
Tsukasa KOYAMA,2023,,,,,,0 days 02:08:00
Tyler BILYARD,2019,,,0 days 00:03:59.210000,,,
Tyler BILYARD,2021,,,0 days 00:03:53.490000,,,
Tyler BILYARD,2022,,,0 days 00:03:46.640000,0 days 00:15:43.090000,,
Tyler BILYARD,2023,,,0 days 00:03:42.880000,,,
Tyler BILYARD,2024,,,0 days 00:03:42.450000,,,
Tyler WIRTH,2021,,,0 days 00:03:45.550000,,,
Tyler WIRTH,2022,,,0 days 00:03:42.650000,,,
Tyler WIRTH,2023,,,0 days 00:03:41.240000,,,
Tyler WIRTH,2024,,,0 days 00:03:39.580000,0 days 00:13:49.510000,,
Tyrone GORZE,2021,,,0 days 00:03:50.880000,0 days 00:14:42.310000,,
Tyrone GORZE,2022,,0 days 00:29:29.920000,0 days 00:03:57.070000,0 days 00:14:00.340000,,
Tyrone GORZE,2023,,0 days 00:29:00.170000,,0 days 00:13:45.810000,,
Tyrone GORZE,2024,,0 days 00:28:22.630000,0 days 00:03:50.960000,0 days 00:13:51.690000,,
Valentin GONDOUIN,2019,,,0 days 00:03:59.610000,,,
Valentin GONDOUIN,2020,0 days 00:29:39,0 days 00:29:39.430000,0 days 00:03:51.890000,0 days 00:14:15.200000,,
Valentin GONDOUIN,2021,0 days 00:29:46,0 days 00:28:55.130000,0 days 00:03:43.970000,0 days 00:13:49.120000,,
Valentin GONDOUIN,2022,0 days 00:28:51,0 days 00:28:27.680000,0 days 00:03:41.360000,0 days 00:13:40.060000,,
Valentin GONDOUIN,2023,0 days 00:28:36,0 days 00:28:16.220000,0 days 00:03:42.120000,0 days 00:13:30.020000,0 days 01:01:27,0 days 02:10:59
Valentin GONDOUIN,2024,0 days 00:27:53,0 days 00:28:00.220000,0 days 00:03:42.410000,0 days 00:13:26.600000,0 days 01:00:59,
Valentin SOCA,2019,,,,0 days 00:15:13.360000,,
Valentin SOCA,2021,,,,0 days 00:14:55.270000,,
Valentin SOCA,2022,0 days 00:29:59,0 days 00:30:44.320000,0 days 00:03:54.050000,0 days 00:14:29.720000,,
Valentin SOCA,2023,,0 days 00:28:34.340000,0 days 00:03:42.090000,0 days 00:13:30.680000,,
Valentin SOCA,2024,0 days 00:29:59,0 days 00:28:14.960000,,0 days 00:13:50.930000,,
Viachaslau SKUDNY,2018,,,0 days 00:04:03.750000,,,
Viachaslau SKUDNY,2019,,,0 days 00:03:51.920000,0 days 00:14:32.340000,,
Viachaslau SKUDNY,2020,,,0 days 00:03:51.240000,0 days 00:14:09.010000,,
Viachaslau SKUDNY,2021,,,0 days 00:03:43.680000,0 days 00:14:11.080000,,
Viachaslau SKUDNY,2022,,,0 days 00:03:44.060000,0 days 00:14:07.440000,,
Viachaslau SKUDNY,2023,,,0 days 00:03:39.410000,,,
Viachaslau SKUDNY,2024,,,0 days 00:03:44.330000,,,
Victor KIMUTAI,2022,,0 days 00:29:16.020000,,0 days 00:13:31.180000,,
Victor KIMUTAI,2023,,0 days 00:27:41.040000,0 days 00:03:49.310000,0 days 00:13:26.770000,,
Victor KIMUTAI,2024,,,0 days 00:03:45.780000,0 days 00:13:23.600000,,
Victor KIPCHIRCHIR,2010,,,,,0 days 01:03:18,
Victor KIPCHIRCHIR,2011,,0 days 00:30:32.090000,,,0 days 01:01:21,0 days 02:10:19
Victor KIPCHIRCHIR,2012,0 days 00:28:15,,,,0 days 00:59:31,0 days 02:09:16
Victor KIPCHIRCHIR,2013,,,,,0 days 01:00:27,
Victor KIPCHIRCHIR,2014,,,,,0 days 01:00:48,0 days 02:09:59
Victor KIPCHIRCHIR,2015,,,,,0 days 01:02:35,0 days 02:10:45
Victor KIPCHIRCHIR,2016,,,,,0 days 01:03:52,0 days 02:07:39
Victor KIPCHIRCHIR,2017,,,,,,0 days 02:08:52
Victor KIPCHIRCHIR,2018,,,,,,0 days 02:17:24
Victor KIPCHIRCHIR,2019,,,,,,0 days 02:17:03
Victor KIPCHIRCHIR,2021,,,,,0 days 00:59:19,
Victor KIPCHIRCHIR,2022,,,,,,0 days 02:07:05
Victor KIPCHIRCHIR,2023,,,,,,0 days 02:06:54
Victor KIPCHIRCHIR,2024,,,,,,0 days 02:13:47
Victor KIPLANGAT,2016,,0 days 00:28:53.070000,0 days 00:04:02.950000,0 days 00:14:10.550000,,
Victor KIPLANGAT,2017,0 days 00:29:22,0 days 00:28:50.120000,0 days 00:04:04.430000,0 days 00:14:01.580000,,
Victor KIPLANGAT,2018,0 days 00:29:57,0 days 00:28:42.770000,,0 days 00:14:13.400000,,
Victor KIPLANGAT,2019,0 days 00:28:37,0 days 00:28:48.100000,,,0 days 01:00:16,
Victor KIPLANGAT,2020,,0 days 00:28:16.400000,,,0 days 00:59:26,
Victor KIPLANGAT,2021,,,,,,0 days 02:10:18
Victor KIPLANGAT,2022,,,,,0 days 01:00:11,0 days 02:05:09
Victor KIPLANGAT,2023,,,,,,0 days 02:06:03
Victor KIPLANGAT,2024,,,,,,0 days 02:07:44
Victor KIPROP,2021,,,,0 days 00:13:26.270000,,
Victor KIPROP,2022,,0 days 00:28:15.720000,0 days 00:03:40.790000,0 days 00:13:24.480000,,
Victor KIPROP,2023,,0 days 00:27:57.630000,,0 days 00:13:40.410000,,
Victor KIPROP,2024,,0 days 00:28:07.860000,,0 days 00:13:24.440000,,
Victor KIPTOO,2023,0 days 00:27:52,,,,,
Victor KIPTOO,2024,,,,,0 days 01:01:01,
Victor Kipkirui MUTAI,2019,,,0 days 00:03:47.030000,,,
Victor Kipkirui MUTAI,2021,,,0 days 00:03:45.850000,,,
Victor Kipkirui MUTAI,2022,,,0 days 00:03:42.040000,,,
Victor Kipkirui MUTAI,2023,,0 days 00:29:10.060000,,0 days 00:13:43.610000,0 days 01:02:56,
Victor Kipkirui MUTAI,2024,0 days 00:27:59,,,0 days 00:14:08.210000,,
Victor Kipruto TOGOM,2018,,,0 days 00:03:45.690000,0 days 00:14:07.620000,,
Victor Kipruto TOGOM,2019,0 days 00:29:21,,0 days 00:03:44.550000,,,
Victor Kipruto TOGOM,2020,,,,,0 days 01:03:40,
Victor Kipruto TOGOM,2022,,0 days 00:31:05.540000,,,,
Victor Kipruto TOGOM,2023,,,,0 days 00:13:55.700000,0 days 01:00:04,
Victor Kipruto TOGOM,2024,,,,,0 days 01:04:05,
Viktor IDHAMMAR,2022,,,0 days 00:03:46.010000,0 days 00:14:33.620000,,
Viktor IDHAMMAR,2023,,,0 days 00:03:39.280000,0 days 00:14:20.160000,,
Vincent CIATTEI,2014,,,0 days 00:03:45.280000,0 days 00:14:41.150000,,
Vincent CIATTEI,2015,,,0 days 00:03:58.760000,,,
Vincent CIATTEI,2016,,,0 days 00:03:50.120000,,,
Vincent CIATTEI,2017,,,0 days 00:03:44.830000,,,
Vincent CIATTEI,2018,,,0 days 00:03:39.600000,0 days 00:14:43.120000,,
Vincent CIATTEI,2019,,,0 days 00:03:40.760000,,,
Vincent CIATTEI,2020,,,0 days 00:03:36.350000,0 days 00:13:46.210000,,
Vincent CIATTEI,2021,,,0 days 00:03:34.570000,,,
Vincent CIATTEI,2022,,,0 days 00:03:35.070000,,,
Vincent CIATTEI,2023,,,0 days 00:03:35.550000,,,
Vincent CIATTEI,2024,,,0 days 00:03:36.390000,,,
Vincent KIGEN,2023,0 days 00:27:50,,,,,
Vincent KIGEN,2024,0 days 00:29:03,,,,0 days 00:59:48,
Vincent KIMAIYO,2022,,,,0 days 00:14:07.950000,,
Vincent KIMAIYO,2023,0 days 00:27:50,,,0 days 00:13:24.700000,0 days 01:03:18,
Vincent KIMAIYO,2024,0 days 00:28:02,,,0 days 00:13:57.530000,,
Vincent Kibet KETER,2018,,,0 days 00:03:53.660000,,,
Vincent Kibet KETER,2019,,,0 days 00:03:36.270000,,,
Vincent Kibet KETER,2020,,,0 days 00:03:37.590000,,,
Vincent Kibet KETER,2021,,,0 days 00:03:35.210000,,,
Vincent Kibet KETER,2022,,,0 days 00:03:37.040000,,,
Vincent Kibet KETER,2023,,,0 days 00:03:31.280000,,,
Vincent Kibet KETER,2024,,,0 days 00:03:34.120000,,,
Vincent Kibet LANGAT,2023,,0 days 00:28:43.210000,,0 days 00:13:45.750000,,
Vincent Kibet LANGAT,2024,0 days 00:27:11,,,,,
Vincent Kibet YEGON,2018,0 days 00:28:11,,,0 days 00:13:34.200000,,
Vincent Kibet YEGON,2019,,0 days 00:27:47.760000,,0 days 00:13:28.170000,,
Vincent Kibet YEGON,2020,,,,0 days 00:13:20.390000,,
Vincent Kibet YEGON,2021,,0 days 00:27:24.420000,,0 days 00:13:15.150000,,
Vincent Kibet YEGON,2022,,,0 days 00:03:57.040000,0 days 00:13:21.020000,0 days 01:01:18,
Vincent Kibet YEGON,2023,0 days 00:28:26,0 days 00:27:34.320000,0 days 00:03:53.320000,0 days 00:13:13.220000,,
Vincent Kibet YEGON,2024,,0 days 00:28:12.320000,,0 days 00:13:26.050000,,
Vincent Kibor RAIMOI,2016,,0 days 00:30:35.050000,,,,
Vincent Kibor RAIMOI,2017,,,,0 days 00:14:39.050000,,
Vincent Kibor RAIMOI,2018,,0 days 00:28:30.940000,,0 days 00:13:35.830000,0 days 01:01:49,
Vincent Kibor RAIMOI,2019,,0 days 00:28:03.740000,,0 days 00:13:47.050000,0 days 01:00:10,
Vincent Kibor RAIMOI,2020,,0 days 00:27:39.800000,,0 days 00:13:40.030000,0 days 00:59:51,
Vincent Kibor RAIMOI,2021,,0 days 00:28:04.930000,,0 days 00:13:55.900000,0 days 01:01:49,
Vincent Kibor RAIMOI,2022,,0 days 00:28:08.300000,,0 days 00:13:46.770000,0 days 01:00:56,0 days 02:07:01
Vincent Kibor RAIMOI,2023,,,,,0 days 01:03:09,0 days 02:07:23
Vincent Kibor RAIMOI,2024,,,,,,0 days 02:13:22
Vincent Kipkemoi NGETICH,2017,,0 days 00:29:13.100000,,0 days 00:14:01.440000,,
Vincent Kipkemoi NGETICH,2018,0 days 00:30:05,0 days 00:28:19.030000,,0 days 00:13:37.510000,,
Vincent Kipkemoi NGETICH,2019,0 days 00:28:17,0 days 00:27:52,,0 days 00:13:31.700000,,
Vincent Kipkemoi NGETICH,2020,,0 days 00:28:03.300000,,,,
Vincent Kipkemoi NGETICH,2022,,,,,0 days 00:59:09,
Vincent Kipkemoi NGETICH,2023,0 days 00:28:11,,,,0 days 00:59:10,0 days 02:03:13
Vincent Kipkemoi NGETICH,2024,,,,,,0 days 02:04:18
Vincent Kiprotich KIBET,2018,0 days 00:27:21,,,0 days 00:13:32.680000,,
Vincent Kiprotich KIBET,2019,0 days 00:27:35,0 days 00:27:24.090000,,,,
Vincent Kiprotich KIBET,2022,0 days 00:27:30,0 days 00:29:16.390000,,0 days 00:13:17.930000,0 days 01:01:21,
Vincent Kiprotich KIBET,2023,0 days 00:27:52,,,,0 days 01:01:28,
Vincent Kiprotich KIBET,2024,0 days 00:27:48,,,,0 days 01:01:39,
Vincent Kipsang RONO,2008,,,0 days 00:03:44.170000,,,
Vincent Kipsang RONO,2010,,,,0 days 00:13:21.960000,,
Vincent Kipsang RONO,2011,,0 days 00:27:52.190000,,0 days 00:13:22.860000,,
Vincent Kipsang RONO,2013,,,,0 days 00:13:33.040000,,
Vincent Kipsang RONO,2014,,,,0 days 00:13:16.420000,,
Vincent Kipsang RONO,2017,,0 days 00:27:56,,,0 days 00:59:27,
Vincent Kipsang RONO,2018,,0 days 00:28:17.240000,,,0 days 01:00:24,0 days 02:07:50
Vincent Kipsang RONO,2019,,0 days 00:29:01.820000,,,,0 days 02:07:10
Vincent Kipsang RONO,2020,,,,,,0 days 02:11:15
Vincent Kipsang RONO,2021,,,,,,0 days 02:08:12
Vincent Kipsang RONO,2022,,,,,,0 days 02:09:29
Vincent Kipsang RONO,2023,0 days 00:28:52,,,,0 days 01:02:18,
Vincent Kipsang RONO,2024,0 days 00:29:22,,,,,0 days 02:14:26
Vincent MUTAI,2021,,0 days 00:28:57.040000,0 days 00:03:52.060000,0 days 00:14:01.020000,,
Vincent MUTAI,2022,,0 days 00:28:44.270000,,,,
Vincent MUTAI,2023,0 days 00:27:34,0 days 00:27:31.310000,,0 days 00:14:01.610000,0 days 01:00:20,
Vincent MUTAI,2024,,,,,0 days 01:01:00,
Vincent NYAGEO,2023,0 days 00:28:17,,,,0 days 01:01:44,
Vincent NYAGEO,2024,,,,,0 days 01:02:08,
Vivien HENZ,2020,,,0 days 00:04:11.180000,,,
Vivien HENZ,2021,,,0 days 00:03:48.250000,,,
Vivien HENZ,2022,,,0 days 00:03:38.890000,,,
Vivien HENZ,2023,,,0 days 00:03:39.780000,,,
Vivien HENZ,2024,,,0 days 00:03:40.790000,,,
Vladimir NIKITIN,2010,,0 days 00:31:14.270000,,,,
Vladimir NIKITIN,2011,,,0 days 00:03:58.010000,,,
Vladimir NIKITIN,2012,,,0 days 00:03:48.050000,0 days 00:13:49.590000,,
Vladimir NIKITIN,2015,,0 days 00:29:20.200000,0 days 00:03:48.120000,0 days 00:13:40.060000,,
Vladimir NIKITIN,2016,,,0 days 00:03:40.750000,0 days 00:13:30.060000,,
Vladimir NIKITIN,2017,,,0 days 00:03:37.140000,0 days 00:13:24.050000,,
Vladimir NIKITIN,2018,0 days 00:28:48,0 days 00:28:16.430000,0 days 00:03:35.850000,0 days 00:13:30.890000,,
Vladimir NIKITIN,2019,0 days 00:28:51,,0 days 00:03:34.690000,0 days 00:13:22.720000,,
Vladimir NIKITIN,2020,0 days 00:28:22,0 days 00:28:16.440000,,0 days 00:13:24.070000,,
Vladimir NIKITIN,2021,,0 days 00:27:55.950000,0 days 00:03:39.750000,0 days 00:13:11.950000,0 days 01:00:42,
Vladimir NIKITIN,2022,0 days 00:28:12,,0 days 00:03:35.620000,0 days 00:13:15.500000,,
Vladimir NIKITIN,2023,0 days 00:28:01,0 days 00:28:05.260000,0 days 00:03:40.580000,0 days 00:13:19.580000,0 days 01:02:46,
Vladyslav PODZVEZDOV,2019,,,0 days 00:03:53.600000,,,
Vladyslav PODZVEZDOV,2020,,,0 days 00:03:57.610000,,,
Vladyslav PODZVEZDOV,2021,,,0 days 00:03:38.770000,,,
Vladyslav PODZVEZDOV,2022,,,0 days 00:03:41.360000,,,
Vladyslav PODZVEZDOV,2023,,,0 days 00:03:41.680000,,,
Vladyslav PODZVEZDOV,2024,,,0 days 00:03:52.570000,,,
Wataru TOCHIGI,2015,,0 days 00:29:02.920000,,,0 days 01:03:56,
Wataru TOCHIGI,2016,,0 days 00:28:44.380000,,0 days 00:14:02.390000,0 days 01:03:00,
Wataru TOCHIGI,2017,,0 days 00:28:19.890000,,0 days 00:13:58.040000,0 days 01:04:05,
Wataru TOCHIGI,2018,,0 days 00:28:29.540000,,0 days 00:14:08,,0 days 02:24:32
Wataru TOCHIGI,2019,,0 days 00:28:34.130000,,0 days 00:13:58.540000,,0 days 02:15:25
Wataru TOCHIGI,2020,,0 days 00:28:09.050000,,0 days 00:13:59.270000,,0 days 02:19:50
Wataru TOCHIGI,2021,,0 days 00:28:00.490000,,0 days 00:13:46.870000,0 days 01:01:21,
Wataru TOCHIGI,2022,,0 days 00:28:00.720000,,0 days 00:13:39.740000,0 days 01:01:23,
Wataru TOCHIGI,2023,,0 days 00:28:15.560000,,0 days 00:13:52.140000,,
Wataru TOCHIGI,2024,,0 days 00:29:20.850000,,0 days 00:13:58.200000,0 days 01:01:42,0 days 02:12:54
Wegene ADDISU,2021,,,0 days 00:03:34.210000,,,
Wegene ADDISU,2022,,,0 days 00:03:37.930000,,,
Wegene ADDISU,2023,,,0 days 00:03:36.310000,,,
Wegene ADDISU,2024,,,0 days 00:03:39.540000,,,
Weldon LANGAT,2019,0 days 00:29:21,0 days 00:28:59.070000,,,,
Weldon LANGAT,2020,0 days 00:30:16,,,0 days 00:13:59,,
Weldon LANGAT,2021,0 days 00:27:24,0 days 00:27:24.730000,,0 days 00:13:33.860000,,
Weldon LANGAT,2022,0 days 00:26:55,0 days 00:28:30.650000,,,0 days 01:00:28,
Weldon LANGAT,2023,0 days 00:26:55,0 days 00:28:00,,,0 days 00:59:22,
Weldon LANGAT,2024,0 days 00:27:11,,,,0 days 01:01:45,
Wes PORTER,2021,,,0 days 00:03:41.980000,0 days 00:13:51.410000,,
Wes PORTER,2022,,,0 days 00:03:39.730000,0 days 00:13:36.840000,,
Wes PORTER,2023,,,0 days 00:03:40.690000,0 days 00:14:02.620000,,
Wes PORTER,2024,,,0 days 00:03:39.540000,0 days 00:13:44.240000,,
Wesley KIMUTAI,2018,,0 days 00:28:47.060000,,,,
Wesley KIMUTAI,2019,,0 days 00:28:43.920000,,0 days 00:13:33.740000,,
Wesley KIMUTAI,2020,,,,0 days 00:13:40.080000,,
Wesley KIMUTAI,2022,0 days 00:28:27,0 days 00:28:32.090000,,,0 days 01:00:45,
Wesley KIMUTAI,2023,,,,,0 days 01:03:00,
Wesley KIPTOO,2020,,0 days 00:27:37.290000,,,,
Wesley KIPTOO,2021,,0 days 00:27:58.100000,,0 days 00:13:14.740000,,
Wesley KIPTOO,2022,0 days 00:28:58,0 days 00:28:19.870000,,0 days 00:13:34.930000,0 days 01:01:26,
Wesley KIPTOO,2023,0 days 00:28:54,0 days 00:27:45.810000,,0 days 00:13:22.520000,0 days 01:00:35,0 days 02:10:28
Wesley KIPTOO,2024,,0 days 00:28:03.420000,,0 days 00:13:25.930000,0 days 01:00:43,
Wil SMITH,2021,,,0 days 00:03:53.060000,0 days 00:14:06.840000,,
Wil SMITH,2022,,,0 days 00:03:50.270000,0 days 00:13:50.310000,,
Wil SMITH,2023,,0 days 00:28:24.030000,0 days 00:03:43.820000,0 days 00:13:40.400000,,
Wil SMITH,2024,,0 days 00:28:04.770000,,0 days 00:13:47.060000,,
Wilfred KIMITEI,2011,,,,0 days 00:13:50.080000,,
Wilfred KIMITEI,2014,,,,0 days 00:13:12.720000,0 days 01:02:10,
Wilfred KIMITEI,2016,0 days 00:28:02,0 days 00:27:54.020000,,,0 days 01:02:49,
Wilfred KIMITEI,2017,,0 days 00:29:19,,0 days 00:13:37.020000,0 days 01:00:12,
Wilfred KIMITEI,2018,,0 days 00:28:38.730000,,,0 days 00:59:40,
Wilfred KIMITEI,2019,0 days 00:28:16,0 days 00:28:46.620000,,0 days 00:14:15.030000,0 days 01:01:53,
Wilfred KIMITEI,2020,,0 days 00:28:40.820000,,,,
Wilfred KIMITEI,2021,,0 days 00:28:16.700000,,,0 days 01:00:03,0 days 02:17:07
Wilfred KIMITEI,2022,,0 days 00:29:03.360000,,,0 days 00:59:56,0 days 02:13:51
Wilfred KIMITEI,2023,,0 days 00:29:11.010000,,,,0 days 02:07:22
Wilfred Kirwa KIGEN,2010,,,,,0 days 01:09:50,
Wilfred Kirwa KIGEN,2011,,,,,0 days 01:02:53,
Wilfred Kirwa KIGEN,2012,,,,,0 days 01:02:34,
Wilfred Kirwa KIGEN,2013,,,,,0 days 01:01:57,
Wilfred Kirwa KIGEN,2014,,,,,0 days 01:01:56,0 days 02:10:26
Wilfred Kirwa KIGEN,2016,,,,,,0 days 02:12:48
Wilfred Kirwa KIGEN,2018,,,,,,0 days 02:16:29
Wilfred Kirwa KIGEN,2022,,,,,,0 days 02:16:36
Wilfred Kirwa KIGEN,2023,,,,,,0 days 02:08:45
Wilfred Kirwa KIGEN,2024,,,,,,0 days 02:08:39
Will BARNICOAT,2019,,,0 days 00:03:55.330000,,,
Will BARNICOAT,2020,,,0 days 00:03:58.390000,,,
Will BARNICOAT,2021,,,0 days 00:03:52.640000,,,
Will BARNICOAT,2022,,,0 days 00:03:50.040000,,,
Will BARNICOAT,2023,,,0 days 00:03:40.780000,0 days 00:13:45.240000,,
Will BARNICOAT,2024,,,,0 days 00:14:17.290000,,
William KIBOR,2009,,,,0 days 00:13:58.630000,,
William KIBOR,2011,0 days 00:29:23,,,0 days 00:13:32.760000,0 days 01:04:38,
William KIBOR,2012,0 days 00:29:04,,,,0 days 01:03:23,0 days 02:08:32
William KIBOR,2013,0 days 00:28:33,0 days 00:29:06.020000,,,0 days 01:04:36,
William KIBOR,2014,,0 days 00:28:23.660000,,,0 days 01:00:51,0 days 02:13:28
William KIBOR,2015,0 days 00:29:29,,,0 days 00:14:01.810000,0 days 01:03:29,0 days 02:18:00
William KIBOR,2016,0 days 00:29:09,,,,0 days 01:01:21,
William KIBOR,2017,,,,,0 days 01:01:19,0 days 02:13:28
William KIBOR,2019,,,,,,0 days 02:22:14
William KIBOR,2023,,,,,0 days 01:02:19,
William KINCAID,2012,,0 days 00:30:02.300000,0 days 00:03:55.810000,0 days 00:14:22.960000,,
William KINCAID,2013,,0 days 00:29:49.280000,0 days 00:03:45.130000,0 days 00:13:58.890000,,
William KINCAID,2015,,,0 days 00:03:43.680000,0 days 00:13:44.340000,,
William KINCAID,2016,,,0 days 00:03:43.650000,0 days 00:13:27.320000,,
William KINCAID,2017,,,,0 days 00:13:12.220000,,
William KINCAID,2019,,,0 days 00:03:42.420000,0 days 00:12:58.100000,,
William KINCAID,2020,,,0 days 00:03:37.360000,0 days 00:14:14,,
William KINCAID,2021,,0 days 00:27:12.780000,,0 days 00:13:17.200000,,
William KINCAID,2022,,,,0 days 00:13:05.560000,,
William KINCAID,2023,,0 days 00:27:06.370000,0 days 00:03:37.320000,0 days 00:12:51.610000,,
William KINCAID,2024,,0 days 00:26:57.570000,,0 days 00:13:15.140000,,
Williams LEWIS,2017,,,0 days 00:03:56.060000,,,
Williams LEWIS,2018,,,0 days 00:03:51.430000,,,
Williams LEWIS,2019,,,0 days 00:03:48.720000,0 days 00:15:06.240000,,
Williams LEWIS,2020,,,0 days 00:03:46.280000,,,
Williams LEWIS,2021,,,0 days 00:03:48.340000,,,
Williams LEWIS,2022,,,0 days 00:03:41.440000,,,
Williams LEWIS,2023,,,0 days 00:03:40.940000,,,
Williams LEWIS,2024,,,0 days 00:03:39.390000,,,
Willy KIPSEREM,2016,,,,0 days 00:13:38.100000,,
Willy KIPSEREM,2017,,,,0 days 00:13:32.800000,,
Willy KIPSEREM,2018,,,,0 days 00:13:44.410000,,
Willy KIPSEREM,2019,,0 days 00:28:27.300000,,0 days 00:13:56.150000,,
Willy KIPSEREM,2021,,0 days 00:28:46.490000,,0 days 00:13:39.650000,,
Willy KIPSEREM,2022,,0 days 00:27:56.320000,,0 days 00:13:35.830000,,
Willy KIPSEREM,2023,,0 days 00:27:58.230000,,0 days 00:13:45.040000,,
Willy KIPSEREM,2024,,0 days 00:28:30.690000,,0 days 00:13:57.190000,,
Wisley KIBICHII,2019,,,,,0 days 01:06:26,
Wisley KIBICHII,2021,,,,,0 days 00:59:57,
Wisley KIBICHII,2022,,,,,0 days 01:00:28,
Wisley KIBICHII,2023,,,,,0 days 01:02:34,
Wisley KIBICHII,2024,,,,,0 days 01:04:37,
Wisley KIMELI,2023,,,,,,0 days 02:12:08
Wisley KIMELI,2024,,,,,,0 days 02:09:40
Xian SHIVELY,2019,,0 days 00:31:23.710000,0 days 00:04:03.220000,0 days 00:14:58.430000,,
Xian SHIVELY,2022,,0 days 00:29:50.130000,0 days 00:03:49.630000,0 days 00:13:58.220000,,
Xian SHIVELY,2023,,0 days 00:30:43.570000,0 days 00:03:43.470000,,,
Xian SHIVELY,2024,,,0 days 00:03:46.010000,0 days 00:13:53.610000,,
Xiangdong WU,2010,,0 days 00:30:50.440000,,,,
Xiangdong WU,2011,,0 days 00:30:32.900000,,0 days 00:14:36.950000,,
Xiangdong WU,2012,,0 days 00:29:40.540000,,0 days 00:14:19.490000,,
Xiangdong WU,2013,,0 days 00:29:43.360000,,0 days 00:14:29.690000,,
Xiangdong WU,2014,,0 days 00:31:11.330000,,0 days 00:14:48.510000,0 days 01:07:52,
Xiangdong WU,2015,,0 days 00:31:21.110000,,,,
Xiangdong WU,2016,,,,0 days 00:14:50.810000,0 days 01:07:06,
Xiangdong WU,2017,,0 days 00:32:07.820000,,,,0 days 02:22:54
